site,region,scenario,year,water_year_type,flow_metric,current_value,reference_value,watercon_value,deltaH_cur_ref,deltaH_watercon_ref
502010,Oso and Small Creeks,"NA",2010,Moderate,Peak_5,205.08122,54.5362400000001,203.04332,150.5449799999999,148.5070799999999
502010,Oso and Small Creeks,"NA",2010,Moderate,Peak_Fre_10,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2010,Moderate,Peak_Fre_2,NA,3,NA,NA,NA
502010,Oso and Small Creeks,"NA",2010,Moderate,Peak_Fre_5,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2011,Wet,DS_Dur_WS,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2011,Wet,DS_Tim,239,188,238,51,50
502010,Oso and Small Creeks,"NA",2011,Wet,DS_Mag_50,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2011,Wet,DS_Mag_90,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2011,Wet,FA_Dur,2,NA,2,NA,NA
502010,Oso and Small Creeks,"NA",2011,Wet,FA_Mag,15.4316725268803,NA,15.2632492032119,NA,NA
502010,Oso and Small Creeks,"NA",2011,Wet,FA_Tim,5,NA,5,NA,NA
502010,Oso and Small Creeks,"NA",2011,Wet,SP_ROC,0.057444933995041,0.00932894770187786,0.0198003085934906,0.04811598629316314,0.01047136089161274
502010,Oso and Small Creeks,"NA",2011,Wet,SP_Dur,62,11,61,51,50
502010,Oso and Small Creeks,"NA",2011,Wet,SP_Mag,58.9158,35.6912,58.1296,23.224599999999995,22.4384
502010,Oso and Small Creeks,"NA",2011,Wet,SP_Tim,177,177,177,0,0
502010,Oso and Small Creeks,"NA",2011,Wet,Wet_BFL_Dur,165,107,108,58,1
502010,Oso and Small Creeks,"NA",2011,Wet,Wet_BFL_Mag_10,0.69988,0.32744,0.83511,0.37243999999999994,0.5076700000000001
502010,Oso and Small Creeks,"NA",2011,Wet,Wet_BFL_Mag_50,1.1305,0.3941,0.97055,0.7364,0.57645
502010,Oso and Small Creeks,"NA",2011,Wet,Wet_Tim,12,70,69,-58,-1
502010,Oso and Small Creeks,"NA",2011,Wet,Peak_Tim_10,82,82,82,0,0
502010,Oso and Small Creeks,"NA",2011,Wet,Peak_Tim_2,79,120.5,79,-41.5,-41.5
502010,Oso and Small Creeks,"NA",2011,Wet,Peak_Tim_5,82,82,82,0,0
502010,Oso and Small Creeks,"NA",2011,Wet,Peak_Dur_10,1,1,1,0,0
502010,Oso and Small Creeks,"NA",2011,Wet,Peak_Dur_2,6,30,6,-24,-24
502010,Oso and Small Creeks,"NA",2011,Wet,Peak_Dur_5,1,1,1,0,0
502010,Oso and Small Creeks,"NA",2011,Wet,Peak_10,238.92954,138.09164,233.50494,100.83789999999999,95.41329999999999
502010,Oso and Small Creeks,"NA",2011,Wet,Peak_2,88.3575,0.7854,87.1673,87.5721,86.3819
502010,Oso and Small Creeks,"NA",2011,Wet,Peak_5,205.08122,54.5362400000001,203.04332,150.5449799999999,148.5070799999999
502010,Oso and Small Creeks,"NA",2011,Wet,Peak_Fre_10,1,1,1,0,0
502010,Oso and Small Creeks,"NA",2011,Wet,Peak_Fre_2,3,6,3,-3,-3
502010,Oso and Small Creeks,"NA",2011,Wet,Peak_Fre_5,1,1,1,0,0
502010,Oso and Small Creeks,"NA",2012,Moderate,DS_Dur_WS,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2012,Moderate,DS_Tim,220,NA,228,NA,NA
502010,Oso and Small Creeks,"NA",2012,Moderate,DS_Mag_50,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2012,Moderate,DS_Mag_90,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2012,Moderate,FA_Dur,3,NA,2,NA,NA
502010,Oso and Small Creeks,"NA",2012,Moderate,FA_Mag,43.5585413210957,NA,43.3835397394401,NA,NA
502010,Oso and Small Creeks,"NA",2012,Moderate,FA_Tim,4,NA,4,NA,NA
502010,Oso and Small Creeks,"NA",2012,Moderate,SP_ROC,0.00388114008489992,NA,0.0197190591422175,NA,NA
502010,Oso and Small Creeks,"NA",2012,Moderate,SP_Dur,8,NA,16,NA,NA
502010,Oso and Small Creeks,"NA",2012,Moderate,SP_Mag,10.0591,NA,9.7562,NA,NA
502010,Oso and Small Creeks,"NA",2012,Moderate,SP_Tim,212,NA,212,NA,NA
502010,Oso and Small Creeks,"NA",2012,Moderate,Wet_BFL_Dur,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2012,Moderate,Wet_BFL_Mag_10,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2012,Moderate,Wet_BFL_Mag_50,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2012,Moderate,Wet_Tim,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2012,Moderate,Peak_Tim_10,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2012,Moderate,Peak_Tim_2,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2012,Moderate,Peak_Tim_5,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2012,Moderate,Peak_Dur_10,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2012,Moderate,Peak_Dur_2,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2012,Moderate,Peak_Dur_5,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2012,Moderate,Peak_10,238.92954,138.09164,233.50494,100.83789999999999,95.41329999999999
502010,Oso and Small Creeks,"NA",2012,Moderate,Peak_2,88.3575,0.7854,87.1673,87.5721,86.3819
502010,Oso and Small Creeks,"NA",2012,Moderate,Peak_5,205.08122,54.5362400000001,203.04332,150.5449799999999,148.5070799999999
502010,Oso and Small Creeks,"NA",2012,Moderate,Peak_Fre_10,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2012,Moderate,Peak_Fre_2,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2012,Moderate,Peak_Fre_5,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2013,Dry,DS_Dur_WS,329,NA,329,NA,NA
502010,Oso and Small Creeks,"NA",2013,Dry,DS_Tim,174,NA,174,NA,NA
502010,Oso and Small Creeks,"NA",2013,Dry,DS_Mag_50,0.8182,NA,0.5921,NA,NA
502010,Oso and Small Creeks,"NA",2013,Dry,DS_Mag_90,0.98976,NA,0.71112,NA,NA
502010,Oso and Small Creeks,"NA",2013,Dry,FA_Dur,3,NA,3,NA,NA
502010,Oso and Small Creeks,"NA",2013,Dry,FA_Mag,36.025627915396,NA,35.446030865837,NA,NA
502010,Oso and Small Creeks,"NA",2013,Dry,FA_Tim,10,NA,10,NA,NA
502010,Oso and Small Creeks,"NA",2013,Dry,SP_ROC,0.136503899265464,NA,0.034819347418399,NA,NA
502010,Oso and Small Creeks,"NA",2013,Dry,SP_Dur,12,NA,12,NA,NA
502010,Oso and Small Creeks,"NA",2013,Dry,SP_Mag,19.4047,NA,19.1137,NA,NA
502010,Oso and Small Creeks,"NA",2013,Dry,SP_Tim,162,NA,162,NA,NA
502010,Oso and Small Creeks,"NA",2013,Dry,Wet_BFL_Dur,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2013,Dry,Wet_BFL_Mag_10,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2013,Dry,Wet_BFL_Mag_50,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2013,Dry,Wet_Tim,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2013,Dry,Peak_Tim_10,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2013,Dry,Peak_Tim_2,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2013,Dry,Peak_Tim_5,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2013,Dry,Peak_Dur_10,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2013,Dry,Peak_Dur_2,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2013,Dry,Peak_Dur_5,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2013,Dry,Peak_10,238.92954,138.09164,233.50494,100.83789999999999,95.41329999999999
502010,Oso and Small Creeks,"NA",2013,Dry,Peak_2,88.3575,0.7854,87.1673,87.5721,86.3819
502010,Oso and Small Creeks,"NA",2013,Dry,Peak_5,205.08122,54.5362400000001,203.04332,150.5449799999999,148.5070799999999
502010,Oso and Small Creeks,"NA",2013,Dry,Peak_Fre_10,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2013,Dry,Peak_Fre_2,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2013,Dry,Peak_Fre_5,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2014,Dry,DS_Dur_WS,180,NA,180,NA,NA
502010,Oso and Small Creeks,"NA",2014,Dry,DS_Tim,237,NA,236,NA,NA
502010,Oso and Small Creeks,"NA",2014,Dry,DS_Mag_50,0.78005,NA,0.5578,NA,NA
502010,Oso and Small Creeks,"NA",2014,Dry,DS_Mag_90,0.88058,NA,0.63231,NA,NA
502010,Oso and Small Creeks,"NA",2014,Dry,FA_Dur,3,NA,3,NA,NA
502010,Oso and Small Creeks,"NA",2014,Dry,FA_Mag,9.60067501796328,NA,9.35242966979852,NA,NA
502010,Oso and Small Creeks,"NA",2014,Dry,FA_Tim,51,NA,51,NA,NA
502010,Oso and Small Creeks,"NA",2014,Dry,SP_ROC,0.0708197543243921,NA,0.102384875281338,NA,NA
502010,Oso and Small Creeks,"NA",2014,Dry,SP_Dur,83,NA,82,NA,NA
502010,Oso and Small Creeks,"NA",2014,Dry,SP_Mag,81.8145,NA,80.0683,NA,NA
502010,Oso and Small Creeks,"NA",2014,Dry,SP_Tim,154,NA,154,NA,NA
502010,Oso and Small Creeks,"NA",2014,Dry,Wet_BFL_Dur,17,NA,17,NA,NA
502010,Oso and Small Creeks,"NA",2014,Dry,Wet_BFL_Mag_10,0.62326,NA,0.48534,NA,NA
502010,Oso and Small Creeks,"NA",2014,Dry,Wet_BFL_Mag_50,0.6244,NA,0.4857,NA,NA
502010,Oso and Small Creeks,"NA",2014,Dry,Wet_Tim,137,NA,137,NA,NA
502010,Oso and Small Creeks,"NA",2014,Dry,Peak_Tim_10,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2014,Dry,Peak_Tim_2,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2014,Dry,Peak_Tim_5,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2014,Dry,Peak_Dur_10,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2014,Dry,Peak_Dur_2,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2014,Dry,Peak_Dur_5,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2014,Dry,Peak_10,238.92954,138.09164,233.50494,100.83789999999999,95.41329999999999
502010,Oso and Small Creeks,"NA",2014,Dry,Peak_2,88.3575,0.7854,87.1673,87.5721,86.3819
502010,Oso and Small Creeks,"NA",2014,Dry,Peak_5,205.08122,54.5362400000001,203.04332,150.5449799999999,148.5070799999999
502010,Oso and Small Creeks,"NA",2014,Dry,Peak_Fre_10,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2014,Dry,Peak_Fre_2,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2014,Dry,Peak_Fre_5,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2015,Moderate,DS_Dur_WS,138,NA,137,NA,NA
502010,Oso and Small Creeks,"NA",2015,Moderate,DS_Tim,302,NA,303,NA,NA
502010,Oso and Small Creeks,"NA",2015,Moderate,DS_Mag_50,0.67655,NA,0.4658,NA,NA
502010,Oso and Small Creeks,"NA",2015,Moderate,DS_Mag_90,0.80929,NA,0.57962,NA,NA
502010,Oso and Small Creeks,"NA",2015,Moderate,FA_Dur,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2015,Moderate,FA_Mag,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2015,Moderate,FA_Tim,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2015,Moderate,SP_ROC,0.0245593759029183,NA,0.054411913238896,NA,NA
502010,Oso and Small Creeks,"NA",2015,Moderate,SP_Dur,226,NA,148,NA,NA
502010,Oso and Small Creeks,"NA",2015,Moderate,SP_Mag,67.7801,NA,6.4072,NA,NA
502010,Oso and Small Creeks,"NA",2015,Moderate,SP_Tim,76,NA,155,NA,NA
502010,Oso and Small Creeks,"NA",2015,Moderate,Wet_BFL_Dur,25,NA,105,NA,NA
502010,Oso and Small Creeks,"NA",2015,Moderate,Wet_BFL_Mag_10,0.58584,NA,0.45714,NA,NA
502010,Oso and Small Creeks,"NA",2015,Moderate,Wet_BFL_Mag_50,0.6394,NA,0.4768,NA,NA
502010,Oso and Small Creeks,"NA",2015,Moderate,Wet_Tim,51,NA,50,NA,NA
502010,Oso and Small Creeks,"NA",2015,Moderate,Peak_Tim_10,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2015,Moderate,Peak_Tim_2,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2015,Moderate,Peak_Tim_5,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2015,Moderate,Peak_Dur_10,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2015,Moderate,Peak_Dur_2,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2015,Moderate,Peak_Dur_5,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2015,Moderate,Peak_10,238.92954,138.09164,233.50494,100.83789999999999,95.41329999999999
502010,Oso and Small Creeks,"NA",2015,Moderate,Peak_2,88.3575,0.7854,87.1673,87.5721,86.3819
502010,Oso and Small Creeks,"NA",2015,Moderate,Peak_5,205.08122,54.5362400000001,203.04332,150.5449799999999,148.5070799999999
502010,Oso and Small Creeks,"NA",2015,Moderate,Peak_Fre_10,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2015,Moderate,Peak_Fre_2,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2015,Moderate,Peak_Fre_5,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2016,Dry,DS_Dur_WS,176,NA,178,NA,NA
502010,Oso and Small Creeks,"NA",2016,Dry,DS_Tim,258,NA,258,NA,NA
502010,Oso and Small Creeks,"NA",2016,Dry,DS_Mag_50,0.66935,NA,0.4646,NA,NA
502010,Oso and Small Creeks,"NA",2016,Dry,DS_Mag_90,0.7619,NA,0.5287,NA,NA
502010,Oso and Small Creeks,"NA",2016,Dry,FA_Dur,3,NA,3,NA,NA
502010,Oso and Small Creeks,"NA",2016,Dry,FA_Mag,5.72696114297055,NA,5.71210030569409,NA,NA
502010,Oso and Small Creeks,"NA",2016,Dry,FA_Tim,5,NA,5,NA,NA
502010,Oso and Small Creeks,"NA",2016,Dry,SP_ROC,0.0465414175918019,NA,0.0265372168284789,NA,NA
502010,Oso and Small Creeks,"NA",2016,Dry,SP_Dur,158,NA,158,NA,NA
502010,Oso and Small Creeks,"NA",2016,Dry,SP_Mag,112.7673,NA,106.275,NA,NA
502010,Oso and Small Creeks,"NA",2016,Dry,SP_Tim,100,NA,100,NA,NA
502010,Oso and Small Creeks,"NA",2016,Dry,Wet_BFL_Dur,26,NA,26,NA,NA
502010,Oso and Small Creeks,"NA",2016,Dry,Wet_BFL_Mag_10,0.53665,NA,0.41185,NA,NA
502010,Oso and Small Creeks,"NA",2016,Dry,Wet_BFL_Mag_50,0.5416,NA,0.4151,NA,NA
502010,Oso and Small Creeks,"NA",2016,Dry,Wet_Tim,74,NA,74,NA,NA
502010,Oso and Small Creeks,"NA",2016,Dry,Peak_Tim_10,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2016,Dry,Peak_Tim_2,96,NA,96,NA,NA
502010,Oso and Small Creeks,"NA",2016,Dry,Peak_Tim_5,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2016,Dry,Peak_Dur_10,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2016,Dry,Peak_Dur_2,1,NA,1,NA,NA
502010,Oso and Small Creeks,"NA",2016,Dry,Peak_Dur_5,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2016,Dry,Peak_10,238.92954,138.09164,233.50494,100.83789999999999,95.41329999999999
502010,Oso and Small Creeks,"NA",2016,Dry,Peak_2,88.3575,0.7854,87.1673,87.5721,86.3819
502010,Oso and Small Creeks,"NA",2016,Dry,Peak_5,205.08122,54.5362400000001,203.04332,150.5449799999999,148.5070799999999
502010,Oso and Small Creeks,"NA",2016,Dry,Peak_Fre_10,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2016,Dry,Peak_Fre_2,1,NA,1,NA,NA
502010,Oso and Small Creeks,"NA",2016,Dry,Peak_Fre_5,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2017,Wet,DS_Dur_WS,222,NA,222,NA,NA
502010,Oso and Small Creeks,"NA",2017,Wet,DS_Tim,231,153,231,78,78
502010,Oso and Small Creeks,"NA",2017,Wet,DS_Mag_50,0.7265,NA,0.52155,NA,NA
502010,Oso and Small Creeks,"NA",2017,Wet,DS_Mag_90,0.87932,NA,0.63048,NA,NA
502010,Oso and Small Creeks,"NA",2017,Wet,FA_Dur,2,NA,7,NA,NA
502010,Oso and Small Creeks,"NA",2017,Wet,FA_Mag,29.4162518536808,NA,29.1922410925943,NA,NA
502010,Oso and Small Creeks,"NA",2017,Wet,FA_Tim,51,NA,51,NA,NA
502010,Oso and Small Creeks,"NA",2017,Wet,SP_ROC,0.043302329792775,0.0297894196199281,0.0288299414702251,0.0135129101728469,-9.594781497029997e-4
502010,Oso and Small Creeks,"NA",2017,Wet,SP_Dur,88,10,88,78,78
502010,Oso and Small Creeks,"NA",2017,Wet,SP_Mag,178.6512,88.6032,177.3919,90.04799999999999,88.78869999999999
502010,Oso and Small Creeks,"NA",2017,Wet,SP_Tim,143,143,143,0,0
502010,Oso and Small Creeks,"NA",2017,Wet,Wet_BFL_Dur,75,46,73,29,27
502010,Oso and Small Creeks,"NA",2017,Wet,Wet_BFL_Mag_10,0.5201,0.1055,0.40442,0.4146,0.29892
502010,Oso and Small Creeks,"NA",2017,Wet,Wet_BFL_Mag_50,0.8023,0.16075,0.6022,0.6415500000000001,0.44144999999999995
502010,Oso and Small Creeks,"NA",2017,Wet,Wet_Tim,68,97,70,-29,-27
502010,Oso and Small Creeks,"NA",2017,Wet,Peak_Tim_10,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2017,Wet,Peak_Tim_2,125,111,125,14,14
502010,Oso and Small Creeks,"NA",2017,Wet,Peak_Tim_5,113,126,113,-13,-13
502010,Oso and Small Creeks,"NA",2017,Wet,Peak_Dur_10,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2017,Wet,Peak_Dur_2,4,12,4,-8,-8
502010,Oso and Small Creeks,"NA",2017,Wet,Peak_Dur_5,1,2,1,-1,-1
502010,Oso and Small Creeks,"NA",2017,Wet,Peak_10,238.92954,138.09164,233.50494,100.83789999999999,95.41329999999999
502010,Oso and Small Creeks,"NA",2017,Wet,Peak_2,88.3575,0.7854,87.1673,87.5721,86.3819
502010,Oso and Small Creeks,"NA",2017,Wet,Peak_5,205.08122,54.5362400000001,203.04332,150.5449799999999,148.5070799999999
502010,Oso and Small Creeks,"NA",2017,Wet,Peak_Fre_10,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2017,Wet,Peak_Fre_2,4,3,4,1,1
502010,Oso and Small Creeks,"NA",2017,Wet,Peak_Fre_5,1,2,1,-1,-1
502010,Oso and Small Creeks,"NA",2018,Dry,DS_Dur_WS,92,NA,274,NA,NA
502010,Oso and Small Creeks,"NA",2018,Dry,DS_Tim,361,NA,179,NA,NA
502010,Oso and Small Creeks,"NA",2018,Dry,DS_Mag_50,0.57525,NA,0.50305,NA,NA
502010,Oso and Small Creeks,"NA",2018,Dry,DS_Mag_90,0.73416,NA,0.57737,NA,NA
502010,Oso and Small Creeks,"NA",2018,Dry,FA_Dur,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2018,Dry,FA_Mag,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2018,Dry,FA_Tim,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2018,Dry,SP_ROC,0.0586897075733994,NA,0.0739027072442841,NA,NA
502010,Oso and Small Creeks,"NA",2018,Dry,SP_Dur,197,NA,15,NA,NA
502010,Oso and Small Creeks,"NA",2018,Dry,SP_Mag,9.4608,NA,9.1329,NA,NA
502010,Oso and Small Creeks,"NA",2018,Dry,SP_Tim,164,NA,164,NA,NA
502010,Oso and Small Creeks,"NA",2018,Dry,Wet_BFL_Dur,77,NA,77,NA,NA
502010,Oso and Small Creeks,"NA",2018,Dry,Wet_BFL_Mag_10,0.5597,NA,0.43668,NA,NA
502010,Oso and Small Creeks,"NA",2018,Dry,Wet_BFL_Mag_50,0.5901,NA,0.4523,NA,NA
502010,Oso and Small Creeks,"NA",2018,Dry,Wet_Tim,87,NA,87,NA,NA
502010,Oso and Small Creeks,"NA",2018,Dry,Peak_Tim_10,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2018,Dry,Peak_Tim_2,100,NA,100,NA,NA
502010,Oso and Small Creeks,"NA",2018,Dry,Peak_Tim_5,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2018,Dry,Peak_Dur_10,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2018,Dry,Peak_Dur_2,1,NA,1,NA,NA
502010,Oso and Small Creeks,"NA",2018,Dry,Peak_Dur_5,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2018,Dry,Peak_10,238.92954,138.09164,233.50494,100.83789999999999,95.41329999999999
502010,Oso and Small Creeks,"NA",2018,Dry,Peak_2,88.3575,0.7854,87.1673,87.5721,86.3819
502010,Oso and Small Creeks,"NA",2018,Dry,Peak_5,205.08122,54.5362400000001,203.04332,150.5449799999999,148.5070799999999
502010,Oso and Small Creeks,"NA",2018,Dry,Peak_Fre_10,NA,NA,NA,NA,NA
502010,Oso and Small Creeks,"NA",2018,Dry,Peak_Fre_2,1,NA,1,NA,NA
502010,Oso and Small Creeks,"NA",2018,Dry,Peak_Fre_5,NA,NA,NA,NA,NA
502011,Oso and Small Creeks,"NA",1994,Moderate,DS_Dur_WS,223,164,218,59,54
502011,Oso and Small Creeks,"NA",1994,Moderate,DS_Tim,224,294,228,-70,-66
502011,Oso and Small Creeks,"NA",1994,Moderate,DS_Mag_50,0.9898,0.56225,0.7811,0.42755,0.21885
502011,Oso and Small Creeks,"NA",1994,Moderate,DS_Mag_90,1.1171,0.5768,0.88855,0.5403,0.31174999999999997
502011,Oso and Small Creeks,"NA",1994,Moderate,FA_Dur,1,NA,1,NA,NA
502011,Oso and Small Creeks,"NA",1994,Moderate,FA_Mag,13.4655967481932,NA,13.3190341165866,NA,NA
502011,Oso and Small Creeks,"NA",1994,Moderate,FA_Tim,71,NA,71,NA,NA
502011,Oso and Small Creeks,"NA",1994,Moderate,SP_ROC,0.0451066313496373,0.00284135753749,0.0124645318200243,0.0422652738121473,0.0096231742825343
502011,Oso and Small Creeks,"NA",1994,Moderate,SP_Dur,46,115,50,-69,-65
502011,Oso and Small Creeks,"NA",1994,Moderate,SP_Mag,27.5927,1.0563,26.5985,26.5364,25.5422
502011,Oso and Small Creeks,"NA",1994,Moderate,SP_Tim,178,179,178,-1,-1
502011,Oso and Small Creeks,"NA",1994,Moderate,Wet_BFL_Dur,71,NA,71,NA,NA
502011,Oso and Small Creeks,"NA",1994,Moderate,Wet_BFL_Mag_10,0.8874,NA,0.7844,NA,NA
502011,Oso and Small Creeks,"NA",1994,Moderate,Wet_BFL_Mag_50,1.062,NA,0.911,NA,NA
502011,Oso and Small Creeks,"NA",1994,Moderate,Wet_Tim,107,NA,107,NA,NA
502011,Oso and Small Creeks,"NA",1994,Moderate,Peak_Tim_10,NA,NA,NA,NA,NA
502011,Oso and Small Creeks,"NA",1994,Moderate,Peak_Tim_2,NA,175,NA,NA,NA
502011,Oso and Small Creeks,"NA",1994,Moderate,Peak_Tim_5,NA,NA,NA,NA,NA
502011,Oso and Small Creeks,"NA",1994,Moderate,Peak_Dur_10,NA,NA,NA,NA,NA
502011,Oso and Small Creeks,"NA",1994,Moderate,Peak_Dur_2,NA,1,NA,NA,NA
502011,Oso and Small Creeks,"NA",1994,Moderate,Peak_Dur_5,NA,NA,NA,NA,NA
502011,Oso and Small Creeks,"NA",1994,Moderate,Peak_10,198.96436,120.49678,195.65428,78.46758,75.1575
502011,Oso and Small Creeks,"NA",1994,Moderate,Peak_2,71.5938,0.8369,68.9684,70.7569,68.1315
502011,Oso and Small Creeks,"NA",1994,Moderate,Peak_5,166.4317,50.8745200000001,164.60598,115.5571799999999,113.73145999999988
502011,Oso and Small Creeks,"NA",1994,Moderate,Peak_Fre_10,NA,NA,NA,NA,NA
502011,Oso and Small Creeks,"NA",1994,Moderate,Peak_Fre_2,NA,1,NA,NA,NA
502011,Oso and Small Creeks,"NA",1994,Moderate,Peak_Fre_5,NA,NA,NA,NA,NA
502011,Oso and Small Creeks,"NA",1995,Wet,DS_Dur_WS,252,288,252,-36,-36
502011,Oso and Small Creeks,"NA",1995,Wet,DS_Tim,213,215,213,-2,-2
502011,Oso and Small Creeks,"NA",1995,Wet,DS_Mag_50,1.20395,0.75975,0.9666,0.44420000000000004,0.20684999999999998
502011,Oso and Small Creeks,"NA",1995,Wet,DS_Mag_90,1.44983,0.84269,1.13771,0.6071399999999999,0.29501999999999995
502011,Oso and Small Creeks,"NA",1995,Wet,FA_Dur,NA,NA,NA,NA,NA
502011,Oso and Small Creeks,"NA",1995,Wet,FA_Mag,NA,NA,NA,NA,NA
502011,Oso and Small Creeks,"NA",1995,Wet,FA_Tim,NA,NA,NA,NA,NA
502011,Oso and Small Creeks,"NA",1995,Wet,SP_ROC,0.0615446500402252,0.00863811799301606,0.0348213769319313,0.05290653204720914,0.026183258938915238
502011,Oso and Small Creeks,"NA",1995,Wet,SP_Dur,10,12,10,-2,-2
502011,Oso and Small Creeks,"NA",1995,Wet,SP_Mag,68.8589,28.6029,66.8658,40.256,38.26289999999999
502011,Oso and Small Creeks,"NA",1995,Wet,SP_Tim,203,203,203,0,0
502011,Oso and Small Creeks,"NA",1995,Wet,Wet_BFL_Dur,122,111,123,11,12
502011,Oso and Small Creeks,"NA",1995,Wet,Wet_BFL_Mag_10,1.2946,0.8595,1.11174,0.43509999999999993,0.2522399999999999
502011,Oso and Small Creeks,"NA",1995,Wet,Wet_BFL_Mag_50,1.6934,1.1239,1.4182,0.5695000000000001,0.2943
502011,Oso and Small Creeks,"NA",1995,Wet,Wet_Tim,81,92,80,-11,-12
502011,Oso and Small Creeks,"NA",1995,Wet,Peak_Tim_10,131,158,131,-27,-27
502011,Oso and Small Creeks,"NA",1995,Wet,Peak_Tim_2,131,106,131,25,25
502011,Oso and Small Creeks,"NA",1995,Wet,Peak_Tim_5,131,155,131,-24,-24
502011,Oso and Small Creeks,"NA",1995,Wet,Peak_Dur_10,4,2,4,2,2
502011,Oso and Small Creeks,"NA",1995,Wet,Peak_Dur_2,4,145,4,-141,-141
502011,Oso and Small Creeks,"NA",1995,Wet,Peak_Dur_5,4,4,4,0,0
